659035
2927632
1159386
1216010
2674472
748663
1243033
2729692
1130448
3549654
95542
1109818
1193902
1344460
1486539
1188903
3374232
2055028
691483
6193517
1470074
808953
23450298
3271260
2369096
9197304
13133646
4613370
8725682
4314752
5313934
15797227
16975241
8182643
9305608
14856366
14458927
17738414
12788933
5347768
1097723
3168064
2996498
3517177
4436850
5799537
7199673
13965459
3208884
2394261
35691125
16824390
30344025
1659776
